Year,Month,Day,T,TM,Tm,H,PP,VV,V,VM,RA,TS,FG,pm10,no2,so2,co,AQI
2016,1,2,20.8,28.3,12.9,45,0,6.3,1.1,5.4,0,0,0,79,60,9,15,79
2016,1,3,21.4,29,13.7,45,0,6.3,0.4,3.5,0,0,0,79,45,10,13,79
2016,1,4,21.4,29,13.7,45,0,6.3,0.4,3.5,0,0,0,72,45,11,13,72
2016,1,5,21.4,29,13.7,45,0,6.3,0.4,3.5,0,0,0,76,42,14,11,76
2016,1,6,21.4,29,13.7,45,0,6.3,0.4,3.5,0,0,0,65,25,26,6,65
2016,1,7,21,28.7,17,65,0,6.3,3.1,5.4,0,0,0,57,25,15,5,57
2016,1,8,20.4,27.6,16.2,61,0,5.5,1.3,5.4,0,0,0,52,36,17,6,52
2016,1,9,20.7,28.4,15.1,47,0,6.3,0.9,3.5,0,0,0,54,33,18,5,54
2016,1,10,20.7,28.4,15.1,47,0,6.3,0.9,3.5,0,0,0,51,28,20,4,51
2016,1,11,20.7,28.4,15.1,47,0,6.3,0.9,3.5,0,0,0,43,28,20,4,43
2016,1,17,20.7,28.4,15.1,47,0,6.3,0.9,3.5,0,0,0,43,41,30,11,43
2016,1,18,20.7,28.4,15.1,47,0,6.3,0.9,3.5,1,0,0,55,28,30,7,55
2016,1,19,21.4,28.4,17.8,73,0.51,4.8,3,5.4,1,0,0,39,27,32,7,39
2016,1,20,21.2,25.9,19.4,88,0.51,4,1.3,3.5,1,0,0,32,28,25,7,32
2016,1,21,22.6,27.4,19,78,4.32,5.3,2.8,7.6,1,0,0,41,40,17,11,41
2016,1,22,22.6,27.4,19,78,4.32,5.3,2.8,7.6,1,0,0,101,31,16,9,101
2016,1,23,22.6,27.4,19,78,4.32,5.3,2.8,7.6,1,0,0,95,40,6,8,95
2016,1,24,22.6,27.4,19,78,4.32,5.3,2.8,7.6,1,0,0,67,54,11,13,67
2016,1,25,22.9,29.2,18.5,70,0,5.5,2.6,7.6,1,0,0,66,33,12,7,66
2016,1,26,23.1,28.9,18.9,68,0,6.3,0.9,3.5,1,0,0,74,25,14,8,74
2016,1,27,23.4,29.3,19,66,0,4.8,1.1,3.5,1,0,0,61,13,1,15,61
2016,1,28,23.4,29.3,19,66,0,4.8,1.1,3.5,1,0,0,80,13,1,15,80
2016,1,29,23.4,29.3,19,66,0,4.8,1.1,3.5,1,0,0,80,41,12,20,80
2016,1,30,23.4,29.3,19,66,0,4.8,1.1,3.5,1,0,0,89,27,5,12,89
2016,1,31,23.1,30.7,16.4,43,0,6.3,1.5,5.4,1,0,0,156,28,5,11,156
2016,2,1,23.3,31.4,16.4,36,0,6.9,0.9,3.5,1,0,0,125,25,3,18,125
2016,2,2,23.7,31.9,16.3,35,0,6.9,0.9,3.5,1,0,0,134,28,3,22,134
2016,2,3,23.6,32.2,16.2,44,0,6.3,1.5,5.4,1,0,0,153,23,4,20,153
2016,2,4,23.6,32.2,16.2,44,0,6.3,1.5,5.4,1,0,0,135,23,3,21,135
2016,2,5,23.6,32.2,16.2,44,0,6.3,1.5,5.4,1,0,0,144,20,3,21,144
2016,2,6,23.6,32.2,16.2,44,0,6.3,1.5,5.4,1,0,0,134,35,6,31,134
2016,2,7,23.2,31.2,17.3,61,0,5.6,1.1,3.5,1,0,0,229,12,5,20,229
2016,2,8,25.2,30.5,19.2,50,0,6.9,1.5,37,1,0,0,112,24,19,27,112
2016,2,9,24.3,31.7,18.6,50,0,6.3,0.4,3.5,1,0,0,135,28,48,29,135
2016,2,10,24.3,31.7,18.6,50,0,6.3,0.4,3.5,1,0,0,163,17,55,22,163
2016,2,11,24.3,31.7,18.6,50,0,6.3,0.4,3.5,1,0,0,123,20,2,22,123
2016,2,12,24.3,31.7,18.6,50,0,6.3,0.4,3.5,1,0,0,118,20,2,21,118
2016,2,13,24.8,31.9,19.5,49,0,5.5,2.4,3.5,1,0,0,107,18,2,16,107
2016,2,14,24,32.1,19,48,0,6.3,2.2,5.4,1,0,0,98,19,2,21,98
2016,2,15,23.1,31.2,17.3,54,0,6.6,2.8,5.4,1,0,0,82,15,2,21,82
2016,2,16,23.1,31.2,17.3,54,0,6.6,2.8,5.4,1,0,0,89,17,2,20,89
2016,2,17,23.1,31.2,17.3,54,0,6.6,2.8,5.4,1,0,0,109,16,2,18,109
2016,2,18,23.1,31.2,17.3,54,0,6.6,2.8,5.4,1,0,0,88,20,2,18,88
2016,2,19,24.8,29.9,18,44,0,6.9,1.3,3.5,1,0,0,107,20,3,18,107
2016,2,20,26.2,32.5,19.6,50,0,6.9,1.9,3.5,1,0,0,73,20,2,16,73
2016,2,21,26.9,33.2,20.2,50,0,7.4,0.6,3.5,1,0,0,66,18,3,19,66
2016,2,22,26.9,33.2,20.2,50,0,7.4,0.6,3.5,1,0,0,70,12,3,21,70
2016,2,23,26.9,33.2,20.2,50,0,7.4,0.6,3.5,1,0,0,71,21,3,17,71
2016,2,24,26.9,33.2,20.2,50,0,7.4,0.6,3.5,1,0,0,69,16,8,9,69
2016,2,25,26.4,33.4,22.3,59,0,5.5,3,5.4,1,0,0,83,15,6,8,83
2016,2,26,24.9,33.5,20.5,58,0,6.3,2.4,5.4,1,0,0,90,14,3,8,90
2016,2,27,24.9,31.3,18.7,51,0,6.9,2.4,5.4,1,0,0,89,25,4,9,89
2016,2,28,24.9,31.3,18.7,51,0,6.9,2.4,5.4,1,0,0,92,16,3,10,92
2016,2,29,24.9,31.3,18.7,51,0,6.9,2.4,5.4,1,0,0,109,20,3,10,109
2016,3,1,24.6,30.7,18.9,55,0,6.9,2.8,5.4,1,0,0,113,20,3,10,113
2016,3,7,25.4,33.4,18.7,46,0,6.9,1.9,3.5,1,0,0,113,69,3,18,113
2016,3,8,25.7,33.2,18.8,43,0,6.3,1.5,5.4,1,0,0,89,34,3,12,89
2016,3,9,26.7,34.3,19.5,44,0,6.9,0.6,3.5,1,0,0,96,21,2,13,96
2016,3,10,26.7,34.3,19.5,44,0,6.9,0.6,3.5,1,0,0,109,13,2,11,109
2016,3,11,26.7,34.3,19.5,44,0,6.9,0.6,3.5,1,0,0,108,19,2,10,108
2016,3,12,26.7,34.3,19.5,44,0,6.9,0.6,3.5,1,0,0,111,17,1,9,111
2016,3,13,27.8,35.4,22.7,57,0,6.3,2.4,5.4,1,0,0,92,34,1,10,92
2016,3,14,28.3,34.3,24.4,58,0,5.5,3.9,7.6,1,0,0,102,32,2,8,102
2016,3,15,26.2,34.4,22.4,66,0,6.3,2.2,3.5,1,0,0,101,40,2,10,101
2016,3,16,26.2,34.4,22.4,66,0,6.3,2.2,3.5,1,1,0,96,29,1,9,96
2016,3,17,26.2,34.4,22.4,66,0,6.3,2.2,3.5,1,1,0,108,29,1,9,108
2016,3,18,26.2,34.4,22.4,66,0,6.3,2.2,3.5,1,1,0,128,64,1,11,128
2016,3,19,29,35.2,23.3,46,0,7.4,3.1,3.5,1,1,0,124,1,1,11,124
2016,3,20,28.8,35.4,23.5,41,0,6.9,0.4,3.5,1,1,0,119,2,1,10,119
2016,3,21,29.2,36,24.7,45,0,6.9,1.1,3.5,1,1,0,102,1,1,8,102
2016,3,22,29.2,36,24.7,45,0,6.9,1.1,3.5,1,1,0,78,1,1,8,78
2016,3,23,29.2,36,24.7,45,0,6.9,1.1,3.5,1,1,0,78,8,4,11,78
2016,3,24,29.2,36,24.7,45,0,6.9,1.1,3.5,1,1,0,115,8,3,11,115
2016,3,25,27.8,35.8,22.8,40,0,6.9,3,5.4,1,1,0,116,8,4,10,116
2016,3,26,27.7,35,21.2,33,0,6.9,1.3,3.5,1,1,0,104,8,2,10,104
2016,3,27,27.8,35.1,20.7,33,0,6.9,2.8,5.4,1,1,0,111,8,3,9,111
2016,3,28,27.8,35.1,20.7,33,0,6.9,2.8,5.4,1,1,0,101,8,3,10,101
2016,3,29,27.8,35.1,20.7,33,0,6.9,2.8,5.4,1,1,0,108,15,5,10,108
2016,3,30,27.8,35.1,20.7,33,0,6.9,2.8,5.4,1,1,0,99,17,3,9,99
2016,3,31,28,35,23,44,0,6.9,1.3,3.5,1,1,0,98,16,4,9,98
2016,4,1,28.3,34.8,23.2,43,0,7.7,0.4,3.5,1,1,0,99,13,6,23,99
2016,4,2,28.4,35.3,23.5,46,0,6.9,1.1,3.5,1,1,0,125,13,6,22,125
2016,4,3,28.6,35.5,23.8,46,0,6.9,2.2,5.4,1,1,0,106,7,3,8,106
2016,4,4,28.6,35.5,23.8,46,0,6.9,2.2,5.4,1,1,0,112,25,5,15,112
2016,4,5,28.6,35.5,23.8,46,0,6.9,2.2,5.4,1,1,0,135,23,3,15,135
2016,4,6,28.6,35.5,23.8,46,0,6.9,2.2,5.4,1,1,0,178,9,3,16,178
2016,4,7,29,35.4,24.3,53,0,7.4,1.9,5.4,1,1,0,159,28,2,20,159
2016,4,8,28.7,36.3,23.1,60,0,6.9,1.3,3.5,1,1,0,393,45,3,12,393
2016,4,9,28.6,35.3,24.5,55,0,6.9,2.8,3.5,1,1,0,125,25,3,13,125
2016,4,10,28.6,35.3,24.5,55,0,6.9,2.8,3.5,1,1,0,117,18,2,15,117
2016,4,11,28.6,35.3,24.5,55,0,6.9,2.8,3.5,1,1,0,120,18,3,14,120
2016,4,12,28.6,35.3,24.5,55,0,6.9,2.8,3.5,1,1,0,147,44,3,13,147
2016,4,13,30.4,37.2,25.1,50,0,6.9,2.8,7.6,1,1,0,93,41,3,17,93
2016,4,14,31.2,37,25.4,45,0,6.9,2.2,7.6,1,1,0,162,25,4,15,162
2016,4,15,30.7,37.4,25.8,49,0,7.7,3,5.4,1,1,0,142,2,3,17,142
2016,4,16,30.7,37.4,25.8,49,0,7.7,3,5.4,1,1,0,137,1,4,28,137
2016,4,17,30.7,37.4,25.8,49,0,7.7,3,5.4,1,1,0,106,1,3,14,106
2016,4,18,30.7,37.4,25.8,49,0,7.7,3,5.4,1,1,0,135,1,3,13,135
2016,4,19,29.8,36.6,24.6,51,0,6.9,2.4,5.4,1,1,0,86,38,3,14,86
2016,4,20,30.4,36.8,24.8,49,0,6.9,2.8,5.4,1,1,0,121,5,2,11,121
2016,4,21,30.3,37,24.3,46,0,6.9,3.1,7.6,1,1,0,98,3,2,9,98
2016,4,22,30.3,37,24.3,46,0,6.9,3.1,7.6,1,1,0,48,3,2,9,48
2016,4,23,30.3,37,24.3,46,0,6.9,3.1,7.6,1,1,0,73,4,2,13,73
2016,4,24,30.3,37,24.3,46,0,6.9,3.1,7.6,1,1,0,56,4,1,6,56
2016,4,25,27.5,39.2,23.2,64,0,6.9,1.1,5.4,1,1,0,78,6,1,6,78
2016,4,26,29,37.1,22.8,48,0,7.7,1.5,5.4,1,1,0,62,6,1,6,62
2016,6,16,29,37.1,22.8,48,0,7.7,1.5,5.4,1,1,0,62,15,1,3,62
2016,6,17,29,37.1,22.8,48,0,7.7,1.5,5.4,1,1,0,66,16,1,3,66
2016,6,18,29,37.1,22.8,48,0,7.7,1.5,5.4,1,1,0,66,16,1,5,66
2016,6,19,23.7,28.2,20.8,78,1.27,6.9,4.1,7.6,1,1,0,75,19,1,8,75
2016,6,20,23.3,29.9,20,82,1.27,6.3,5,7.6,1,1,0,60,17,2,6,60
2016,6,21,22.7,28.5,20.4,82,3.3,6.9,4.6,7.6,1,1,0,57,17,2,6,57
2016,6,22,22.7,28.5,20.4,82,3.3,6.9,4.6,7.6,1,1,0,57,12,1,4,57
2016,6,23,22.7,28.5,20.4,82,3.3,6.9,4.6,7.6,1,1,0,72,13,2,2,72
2016,6,24,22.7,28.5,20.4,82,3.3,6.9,4.6,7.6,1,1,0,49,13,2,2,49
2016,6,26,23.3,26.5,19.7,78,0,6.9,5.6,7.6,1,1,0,49,13,2,6,49
2016,6,27,22.5,28.2,20.8,84,0,6.9,5.7,7.6,1,1,0,70,18,1,8,70
2016,6,28,22.5,28.2,20.8,84,0,6.9,5.7,7.6,1,1,0,61,14,1,4,61
2016,6,29,22.5,28.2,20.8,84,0,6.9,5.7,7.6,1,1,0,27,15,2,4,27
2016,6,30,22.5,28.2,20.8,84,0,6.9,5.7,7.6,1,1,0,45,15,1,4,45
2016,7,1,23.2,27.6,20.2,80,0,6.3,8.3,11.1,1,1,0,62,15,1,4,62
2016,7,2,23.8,28.2,19.9,76,0.76,6.9,8.1,11.1,1,1,0,62,21,1,7,62
2016,7,3,23.6,28.8,20.2,78,0,6.3,9.1,11.1,1,1,0,43,20,1,7,43
2016,7,4,23.6,28.8,20.2,78,0,6.3,9.1,11.1,1,1,0,100,17,1,6,100
2016,7,5,23.6,28.8,20.2,78,0,6.3,9.1,11.1,1,1,0,76,16,1,5,76
2016,7,6,23.6,28.8,20.2,78,0,6.3,9.1,11.1,1,1,0,75,16,1,5,75
2016,7,7,23.6,26.7,20.3,78,7.11,6.3,8.7,11.1,1,1,0,75,19,1,7,75
2016,7,8,22.7,27.4,20.6,85,0,5.5,8.1,11.1,1,1,0,78,18,1,4,78
2016,7,9,22.1,26.4,20.1,83,0,5.5,9.1,14.8,1,1,0,74,18,1,4,74
2016,7,10,22.1,26.4,20.1,83,0,5.5,9.1,14.8,1,1,0,74,15,1,4,74
2016,7,11,22.1,26.4,20.1,83,0,5.5,9.1,14.8,1,1,0,65,15,1,4,65
2016,7,13,23.8,28.1,20.1,71,0,7.4,10.9,18.3,1,1,0,65,16,1,6,65
2016,7,14,25,29.5,19.7,70,0,6.9,6.1,11.1,1,1,0,59,13,1,5,59
2016,7,15,24.8,30.7,21.5,73,0,6.9,4.8,7.6,1,1,0,37,15,1,5,37
2016,7,16,24.8,30.7,21.5,73,0,6.9,4.8,7.6,1,1,0,28,13,1,6,28
2016,7,17,24.8,30.7,21.5,73,0,6.9,4.8,7.6,1,1,0,37,12,1,4,37
2016,7,18,24.8,30.7,21.5,73,0,6.9,4.8,7.6,1,1,0,39,12,1,4,39
2016,7,20,22.6,28.4,20.1,81,3.3,6.3,5,7.6,1,1,0,39,35,1,3,39
2016,7,21,21.9,27.7,19.6,82,23.11,7.7,5.7,11.1,1,1,0,17,22,1,6,22
2016,7,22,21.9,27.7,19.6,82,23.11,7.7,5.7,11.1,1,1,0,75,14,1,4,75
2016,7,23,21.9,27.7,19.6,82,23.11,7.7,5.7,11.1,1,1,0,68,14,1,4,68
2016,7,24,21.9,27.7,19.6,82,23.11,7.7,5.7,11.1,1,1,0,68,16,2,9,68
2016,7,25,23.9,29,20.4,81,0,6.9,4.6,9.4,1,1,0,79,16,2,9,79
2016,7,27,24.1,29.1,20.7,82,24.89,6.3,3.3,7.6,1,1,0,79,10,2,7,79
2016,7,28,24.1,29.1,20.7,82,24.89,6.3,3.3,7.6,1,1,0,65,9,2,4,65
2016,7,29,24.1,29.1,20.7,82,24.89,6.3,3.3,7.6,1,1,0,43,8,2,4,43
2016,7,30,24.1,29.1,20.7,82,24.89,6.3,3.3,7.6,1,1,0,54,15,1,7,54
2016,7,31,22.4,26,19.4,82,10.41,6.9,6.1,7.6,1,1,0,89,15,1,5,89
2016,8,1,22.2,27,19.8,78,0,6.3,7.4,11.1,1,1,0,63,11,1,6,63
2016,8,2,22.9,27.2,19.3,71,0,8.5,8.3,11.1,1,1,0,80,10,1,4,80
2016,8,3,22.1,27.6,19.1,76,0,6.9,9.8,14.8,1,1,0,62,10,1,3,62
2016,8,4,22.1,27.6,19.1,76,0,6.9,9.8,14.8,1,1,0,45,10,1,3,45
2016,8,6,22.1,27.6,19.1,76,0,6.9,9.8,14.8,1,1,0,45,14,1,6,45
2016,8,7,23.3,28.3,20,75,0,6.9,7,9.4,1,1,0,80,15,1,8,80
2016,8,8,23.5,28.2,20,76,0,6.9,8,11.1,1,1,0,68,15,1,6,68
2016,8,9,23.8,27.8,20.5,73,0,7.7,6.7,11.1,1,1,0,70,12,1,5,70
2016,8,10,23.8,27.8,20.5,73,0,7.7,6.7,11.1,1,1,0,61,11,1,4,61
2016,8,11,23.8,27.8,20.5,73,0,7.7,6.7,11.1,1,1,0,55,11,1,4,55
2016,8,13,24,29,20.6,77,0,6.3,5.9,11.1,1,1,0,55,12,1,4,55
2016,8,14,22.9,28.2,20,77,0,6.9,4.1,5.4,1,1,0,73,10,1,4,73
2016,8,15,23.5,28.8,19.5,74,4.32,7.7,5.9,9.4,1,1,0,53,8,1,4,53
2016,8,16,23.5,28.8,19.5,74,4.32,7.7,5.9,9.4,1,1,0,43,11,1,6,43
2016,8,17,23.5,28.8,19.5,74,4.32,7.7,5.9,9.4,1,1,0,64,11,1,5,64
2016,8,18,23.5,28.8,19.5,74,4.32,7.7,5.9,9.4,1,1,0,53,12,1,5,53
2016,8,19,23.9,29,20.3,71,0.25,6.9,6.7,9.4,1,1,0,19,14,1,5,19
2016,8,20,24.4,30.2,20.4,71,0,6.9,5,9.4,1,1,0,13,14,1,5,14
2016,8,21,24.3,30.1,20.4,74,1.78,6.9,4.1,5.4,1,1,0,10,9,1,3,10
2016,8,22,24.3,30.1,20.4,74,1.78,6.9,4.1,5.4,1,1,0,20,9,1,5,20
2016,8,23,24.3,30.1,20.4,74,1.78,6.9,4.1,5.4,1,1,0,58,10,1,5,58
2016,8,24,24.3,30.1,20.4,74,1.78,6.9,4.1,5.4,1,1,0,58,9,1,5,58
2016,8,25,23.1,29.3,21,77,15.24,6.3,4.1,7.6,1,1,0,54,11,1,5,54
2016,8,26,23.8,28.2,19.9,76,15.24,5.5,6.9,11.1,1,1,0,42,13,1,5,42
2016,8,27,23.3,28.7,21.2,79,0.25,6.9,5,7.6,1,1,0,54,12,1,5,54
2016,8,28,23.3,28.7,21.2,79,0.25,6.9,5,7.6,1,1,0,48,11,1,6,48
2016,8,29,23.3,28.7,21.2,79,0.25,6.9,5,7.6,1,1,0,49,7,1,4,49
2016,8,30,23.3,28.7,21.2,79,0.25,6.9,5,7.6,1,1,0,32,11,2,7,32
2016,8,31,22.4,27.2,20.4,87,0.25,5.5,5.4,7.6,1,1,0,44,10,1,4,44
2016,9,1,23.2,26.6,20,82,2.79,7.4,5,7.6,1,1,0,38,13,2,6,38
2016,9,2,22.6,26.7,20.6,82,0,6.3,5.2,7.6,1,1,0,57,14,1,6,57
2016,9,3,23.7,27.2,20.4,75,0,6.9,6.1,11.1,1,1,0,56,11,1,3,56
2016,9,4,23.7,27.2,20.4,75,0,6.9,6.1,11.1,1,1,0,52,9,2,3,52
2016,9,5,23.7,27.2,20.4,75,0,6.9,6.1,11.1,1,1,0,41,11,1,6,41
2016,9,6,23.7,27.2,20.4,75,0,6.9,6.1,11.1,1,1,0,53,10,1,5,53
2016,9,7,23.1,27.2,18.8,69,0.51,7.7,4.3,5.4,1,1,0,47,11,1,4,47
2016,9,8,23.9,28.6,19.3,67,0,6.9,5,7.6,1,1,0,52,9,1,4,52
2016,9,9,24.3,29.4,20.4,69,0,6.3,4.1,7.6,1,1,0,46,10,1,6,46
2016,9,10,24.3,29.4,20.4,69,0,6.3,4.1,7.6,1,1,0,55,11,1,4,55
2016,9,11,24.3,29.4,20.4,69,0,6.3,4.1,7.6,1,1,0,47,11,1,4,47
2016,9,12,24.3,29.4,20.4,69,0,6.3,4.1,7.6,1,1,0,52,8,1,4,52
2016,9,13,23.6,26.5,20.5,75,0,6.3,5.2,7.6,1,1,0,43,8,1,5,43
2016,9,14,23.8,27.8,20.4,76,0,6.9,4.6,5.4,1,1,0,42,10,1,5,42
2016,9,15,22.9,28.6,20.5,79,0.51,6.3,5.6,9.4,1,1,0,38,17,2,7,38
2016,9,16,22.9,28.6,20.5,79,0.51,6.3,5.6,9.4,1,1,0,45,19,1,8,45
2016,9,17,22.9,28.6,20.5,79,0.51,6.3,5.6,9.4,1,1,0,60,17,1,5,60
2016,9,18,22.9,28.6,20.5,79,0.51,6.3,5.6,9.4,1,1,0,63,12,1,3,63
2016,9,19,24.4,29,19.8,68,0,6.9,6.3,11.1,1,1,0,44,9,1,2,44
2016,9,20,23.2,30.6,19.7,71,0,6.9,6.7,9.4,1,1,0,41,9,2,2,41
2016,9,21,22.7,27.4,20.2,76,0.25,6.9,7.4,11.1,1,1,0,30,9,4,3,30
2016,9,22,22.7,27.4,20.2,76,0.25,6.9,7.4,11.1,1,1,0,38,10,3,4,38
2016,9,23,22.7,27.4,20.2,76,0.25,6.9,7.4,11.1,1,1,0,72,14,2,6,72
2016,9,24,22.7,27.4,20.2,76,0.25,6.9,7.4,11.1,1,1,0,72,14,2,5,72
2016,9,25,22.6,25.8,19.8,79,0.25,5.5,5,9.4,1,1,0,89,13,3,6,89
2016,9,26,24.1,28,20.5,76,0,6.9,5,7.6,1,1,0,81,9,3,5,81
2016,9,27,24.3,28.6,20.9,75,0,7.4,6.9,11.1,1,1,0,80,10,3,8,80
2016,9,28,24.3,28.6,20.9,75,0,7.4,6.9,11.1,1,1,0,68,7,1,5,68
2016,9,29,24.3,28.6,20.9,75,0,7.4,6.9,11.1,1,1,0,60,9,1,6,60
2016,9,30,24.3,28.6,20.9,75,0,7.4,6.9,11.1,1,1,0,82,9,2,5,82
2016,10,1,23.2,29.7,19.6,72,0,6.3,4.6,7.6,1,1,0,72,12,2,7,72
2016,10,2,23.6,29.5,18.8,68,0,6.3,3.7,7.6,1,1,0,73,15,2,9,73
2016,10,3,25.3,30.7,20.3,64,0,5.5,3.5,5.4,1,1,0,86,10,2,8,86
2016,10,4,25.3,30.7,20.3,64,0,5.5,3.5,5.4,1,1,0,81,8,3,8,81
2016,10,5,25.3,30.7,20.3,64,0,5.5,3.5,5.4,1,1,0,71,10,4,6,71
2016,10,6,25.3,30.7,20.3,64,0,5.5,3.5,5.4,1,1,0,64,12,1,9,64
2016,10,7,24.6,31.6,19.7,60,0,6.3,3,5.4,1,1,0,85,12,3,9,85
2016,10,8,24.6,30.6,19.8,65,0,6.3,5.2,7.6,1,1,0,69,9,3,8,69
2016,10,9,23.9,31.3,19.6,70,0,6.3,5,5.4,1,1,0,65,8,3,9,65
2016,10,10,23.9,31.3,19.6,70,0,6.3,5,5.4,1,1,0,57,7,3,9,57
2016,10,11,23.9,31.3,19.6,70,0,6.3,5,5.4,1,1,0,58,12,3,11,58
2016,10,12,23.9,31.3,19.6,70,0,6.3,5,5.4,1,1,0,55,12,2,11,55
2016,10,13,23.6,29.3,20.1,72,2.54,5.3,1.5,3.5,1,1,0,60,12,2,11,60
2016,10,14,24.8,29,21,59,0,6.9,1.3,3.5,1,1,0,60,25,3,11,60
2016,10,15,23.9,30.6,19.4,54,0,6.9,1.9,3.5,1,1,0,98,25,5,11,98
2016,10,16,23.9,30.6,19.4,54,0,6.9,1.9,3.5,1,1,0,99,23,3,11,99
2016,10,17,23.9,30.6,19.4,54,0,6.9,1.9,3.5,1,1,0,108,23,4,11,108
2016,10,18,23.9,30.6,19.4,54,0,6.9,1.9,3.5,1,1,0,118,20,4,11,118
2016,10,19,25,31.2,18.7,48,0,6.9,0.9,3.5,1,1,0,117,23,4,11,117
2016,10,20,24.6,31.1,19.1,50,0,6.9,1.5,3.5,1,1,0,119,24,4,17,119
2016,10,21,24.9,31.2,19.1,50,0,6.3,2.8,3.5,1,1,0,118,21,3,11,118
2016,10,22,24.9,31.2,19.1,50,0,6.3,2.8,3.5,1,1,0,132,24,2,9,132
2016,10,23,24.9,31.2,19.1,50,0,6.3,2.8,3.5,1,1,0,125,25,2,12,125
2016,10,24,24.9,31.2,19.1,50,0,6.3,2.8,3.5,1,1,0,109,26,1,2,109
2016,10,25,24.8,31.3,19.8,49,0,6.3,0.9,3.5,1,1,0,134,24,1,3,134
2016,10,26,24.2,31,18.4,52,0,6.9,0.7,5.4,1,1,0,84,30,3,6,84
2016,10,27,25.2,30.8,19.4,45,0,7.4,1.1,3.5,1,1,0,94,33,2,6,94
2016,10,28,25.2,30.8,19.4,45,0,7.4,1.1,3.5,1,1,0,82,28,3,9,82
2016,10,29,25.2,30.8,19.4,45,0,7.4,1.1,3.5,1,1,0,87,25,2,12,87
2016,10,30,25.2,30.8,19.4,45,0,7.4,1.1,3.5,1,1,0,89,20,2,5,89
2016,10,31,24.5,30.7,20.1,68,0,6.3,4.1,5.4,1,1,0,72,20,2,5,72
2016,11,1,23.7,30.6,20.8,72,0,5.5,2.2,7.6,1,1,0,72,24,1,6,72
2016,11,2,24.1,29.1,20.1,66,1.52,6.3,2.2,3.5,1,1,0,94,23,1,7,94
2016,11,3,25.2,30,20.9,61,0,6.9,2.6,7.6,1,1,0,79,16,2,6,79
2016,11,4,25.2,30,20.9,61,0,6.9,2.6,7.6,1,1,0,78,17,3,7,78
2016,11,5,25.2,30,20.9,61,0,6.9,2.6,7.6,1,1,0,80,10,4,4,80
2016,11,6,25.2,30,20.9,61,0,6.9,2.6,7.6,1,1,0,63,13,4,6,63
2016,11,7,24,31.5,18.7,49,0,6.9,2.2,3.5,1,1,0,71,14,5,8,71
2016,11,8,23.4,30.6,18.8,48,0,6.9,3,7.6,1,1,0,80,10,3,6,80
2016,11,9,22.5,30.3,17.7,49,0,6.9,2.8,7.6,1,1,0,82,12,4,7,82
2016,11,10,22.5,30.3,17.7,49,0,6.9,2.8,7.6,1,1,0,89,21,5,7,89
2016,11,14,24.1,30.9,20.4,68,0,5.5,4.3,5.4,0,0,0,60,12,6,2,60
2016,11,15,24.6,30.1,20.3,61,0,6.9,2.6,7.6,0,0,0,47,21,4,11,47
2016,11,16,24.3,30.4,19.6,65,0,6.9,3.7,7.6,0,0,0,86,19,1,6,86
2016,11,17,24.3,30.4,19.6,65,0,6.9,3.7,7.6,0,0,0,89,17,1,5,89
2016,11,18,24.3,30.4,19.6,65,0,6.9,3.7,7.6,0,0,0,89,17,1,5,89
2016,11,20,23.3,29.7,18.4,57,0,6.9,3.1,5.4,0,0,0,89,27,1,9,89
2016,11,21,22.9,30.5,18.1,47,0,6.9,3.5,5.4,0,0,0,117,15,1,5,117
2016,11,22,22.9,31,16.6,40,0,7.7,2.8,3.5,0,0,0,94,21,4,9,94
2016,11,23,22.9,31,16.6,40,0,7.7,2.8,3.5,0,0,0,123,16,3,12,123
2016,11,24,22.9,31,16.6,40,0,7.7,2.8,3.5,0,0,0,98,21,2,7,98
2016,11,25,22.9,31,16.6,40,0,7.7,2.8,3.5,0,0,0,102,25,2,7,102
2016,11,26,23.4,31.5,15.9,33,0,7.4,2.2,5.4,0,0,0,105,24,1,7,105
2016,11,27,22.6,31.5,15,39,0,6.9,0.9,3.5,0,0,0,107,29,6,8,107
2016,11,28,23,32.5,14.2,39,0,6.3,1.3,3.5,0,0,0,114,25,11,9,114
2016,11,29,23,32.5,14.2,39,0,6.3,1.3,3.5,0,0,0,118,20,3,8,118
2016,11,30,23,32.5,14.2,39,0,6.3,1.3,3.5,0,0,0,110,16,3,6,110
2016,12,1,21.6,30,17.6,58,0,6.9,3,3.5,1,0,0,93,16,2,5,93
2016,12,2,21,26.9,18,86,5.08,5.5,2,5.4,1,0,0,63,17,3,7,63
2016,12,3,21.1,26.9,18.9,88,4.32,6.3,4.1,5.4,1,0,0,66,16,2,8,66
2016,12,4,21.1,26.9,18.9,88,4.32,6.3,4.1,5.4,1,0,0,93,27,2,7,93
2016,12,5,21.1,26.9,18.9,88,4.32,6.3,4.1,5.4,1,0,0,82,49,2,8,82
2016,12,6,21.1,26.9,18.9,88,4.32,6.3,4.1,5.4,1,0,0,100,41,2,8,100
2016,12,7,22.1,28,15,59,0,6.3,2.4,5.4,1,0,0,90,38,4,9,90
2016,12,8,22.8,29,18.4,61,0,6.6,1.9,5.4,1,0,0,88,33,3,6,88
2016,12,9,22.6,29.5,16.2,42,0,6.9,1.9,3.5,1,0,0,91,37,2,7,91
2016,12,10,22.6,29.5,16.2,42,0,6.9,1.9,3.5,1,0,0,82,41,2,8,82
2016,12,11,22.6,29.5,16.2,42,0,6.9,1.9,3.5,1,0,0,92,28,2,7,92
